full_url,name,stars,price,address,lat,lon,features,rating_text,rating,mark,local,dist_local,dist_baikal,dist_aeroport,dist_railway,dist_beach,meal_type,dist_baikal_meters,url,number_reviews
https://101hotels.com/main/cities/bolshoe_goloustnoe/u_mihalicha.html,Гостевой двор У Михалыча,,1500.0,"Большое Голоустное, ул. Кирова, д. 124",52.027152,105.39699,"['БАНЯ/САУНА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,27.0,Большое Голоустное,1.5 км,62 м,76.2 км,43.9 км,,,62.0,u_mihalicha.html,3
https://101hotels.com/main/cities/huzhir/guest_house_on_yubileynaya_17.html,"Гостевой дом На Юбилейной, 17",,700.0,"Хужир, ул. Юбилейная, д. 17",53.1906,107.33068,['АВТОСТОЯНКА'],ХОРОШО,8.7,1.0,Хужир,900 м,,154.4 км,230.3 км,,,,guest_house_on_yubileynaya_17.html,1
https://101hotels.com/main/cities/sahyurta/baza_otdiha_mandarhan_view.html,Гостевой дом Мандархан View,,3500.0,"Сахюрта, бухта Мандархан",53.03883,106.82489,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,5.0,Сахюрта,4.2 км,350 м,143.6 км,192.5 км,,,350.0,baza_otdiha_mandarhan_view.html,2
https://101hotels.com/main/cities/goryachinsk/guest_house_darhan.html,Гостевой дом Дархан,,1705.0,"Горячинск, ул. Рабочая, д. 140",52.98497,108.28325,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,3.0,Горячинск,1.1 км,350 м,143.2 км,136.1 км,,,350.0,guest_house_darhan.html,1
https://101hotels.com/main/cities/goryachinsk/guest_house_gorhon.html,Гостевой дом Горхон,,2500.0,"Горячинск, ул. Октябрьская, д. 88",52.985363,108.294243,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,54.0,Горячинск,400 м,908 м,143.6 км,136.4 км,,,908.0,guest_house_gorhon.html,2
https://101hotels.com/main/cities/goryachinsk/gostevoy_dom_v_goryachinske.html,Гостевой дом в Горячинске,,2100.0,"Горячинск, ул. Садовая, д. 12",52.98513,108.31333,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ХОРОШО,8.1,1.0,Горячинск,900 м,2.1 км,144.1 км,136.8 км,,,2100.0,gostevoy_dom_v_goryachinske.html,1
https://101hotels.com/main/cities/bolshoe_goloustnoe/gostevoy_dom_u_zoi.html,Гостевой дом У Зои,,,"Большое Голоустное, ул. Байкальская, д. 1а",52.04262,105.40534,['АВТОСТОЯНКА'],ХОРОШО,8.7,1.0,Большое Голоустное,500 м,,76.1 км,45.2 км,,,,gostevoy_dom_u_zoi.html,1
https://101hotels.com/main/cities/huzhir/usadba_u_petra.html,Гостевой дом У Петра,,600.0,"Malyy Khuzhir, ул. Удачная, п. Харанцы",53.22729,107.42465,['АВТОСТОЯНКА'],ХОРОШО,8.3,3.0,Malyy Khuzhir,,30.4 км,158.3 км,237.7 км,,,30400.0,usadba_u_petra.html,1
https://101hotels.com/main/cities/goryachinsk/imidzh_baykal.html,Гостевой дом Имидж Байкал,,2550.0,"Горячинск, ул. Некрасова, д. 5",52.98189,108.29437,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,5.0,Горячинск,600 м,1.1 км,143.2 км,136.0 км,,,1100.0,imidzh_baykal.html,1
https://101hotels.com/main/cities/goryachinsk/tihiy_ugolok_1.html,Гостевой дом Тихий уголок,,,"Горячинск, ул. Зелёная, д. 15",53.05441,108.33834,['БАНЯ/САУНА'],ВЕЛИКОЛЕПНО,10.0,1.0,Горячинск,8.1 км,799 м,151.8 км,144.6 км,,,799.0,tihiy_ugolok_1.html,1
https://101hotels.com/main/cities/goryachinsk/usadba_baykal.html,Усадьба Байкал,,4100.0,"Горячинск, ул. Рабочая, д. 60",52.9832,108.28225,['БАНЯ/САУНА'],ВЕЛИКОЛЕПНО,10.0,1.0,Горячинск,1.2 км,227 м,143.0 км,135.9 км,,,227.0,usadba_baykal.html,1
https://101hotels.com/main/cities/gremyachinsk/gostevoy_dom_vesyoliy_kapitan.html,Гостевой дом Весёлый капитан,,3000.0,"Гремячинск, ул. Береговая, д. 5",52.798417,107.96503,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.9,6.0,Гремячинск,,368 м,116.2 км,109.9 км,,,368.0,gostevoy_dom_vesyoliy_kapitan.html,1
https://101hotels.com/main/cities/utulik/utulitzkaya_skazka_guesthouse.html,Гостевой дом Утулицкая сказка,,2000.0,"Утулик, Береговая 19а",51.53926,104.04826,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,9.6,2.0,Утулик,800 м,,84.4 км,759 м,,,,utulitzkaya_skazka_guesthouse.html,2
https://101hotels.com/main/cities/utulik/otdohni_na_baykale.html,Отдохни на Байкале,,3000.0,"Утулик, Байкальская",51.53938,104.06337,"['БАНЯ/САУНА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",,,,Утулик,700 м,,84.1 км,430 м,,,,otdohni_na_baykale.html,0
https://101hotels.com/main/cities/ust-barguzin/novaya_volna.html,Новая Волна,,3500.0,"Усть-Баргузин, Набережная 22г",53.41614,109.03388,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",,,,Усть-Баргузин,0 м,,209.1 км,,,,,novaya_volna.html,0
https://101hotels.com/main/cities/huzhir/guest_house_dudeevykh.html,Guest House Dudeevykh,,4000.0,"Хужир, Narodnaya 4",53.1906,107.33068,['БАНЯ/САУНА'],ОЧЕНЬ ХОРОШО,8.9,116.0,Хужир,900 м,,154.4 км,,,,,guest_house_dudeevykh.html,0
https://101hotels.com/main/cities/enheluk/guesthouse_maria.html,Гостевой дом Мария,,2600.0,"Новый Энхалук, ул. Береговая, д. 8б, стр. 1,2",52.48564,106.96773,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,7.0,Новый Энхалук,,,82.5 км,83.3 км,,,,guesthouse_maria.html,0
https://101hotels.com/main/cities/enheluk/gostevoy_dom_dom_ribaka.html,Гостевой дом Дом рыбака,,,"Новый Энхалук, улица Береговая 7",52.48491,106.96709,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.2,4.0,Новый Энхалук,,,82.4 км,83.2 км,,,,gostevoy_dom_dom_ribaka.html,0
https://101hotels.com/main/cities/leestvyanka/chayka_dzhonatan.html,Гостевой дом Чайка Джонатан,,4500.0,"Листвянка, ул. Партизанская, д. 14а",51.84475,104.88712,['АВТОСТОЯНКА'],,,,Листвянка,1.7 км,,60.0 км,6.1 км,,,,chayka_dzhonatan.html,0
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_alyana.html,Гостевой дом Альяна,,3000.0,"Листвянка, ул. Октябрьская 8, п.Листвянка, Иркутская обл.",51.86971,104.83014,['АВТОСТОЯНКА'],ХОРОШО,8.1,8.0,Листвянка,3.3 км,,55.4 км,1.4 км,,,,gostevoy_dom_alyana.html,0
https://101hotels.com/main/cities/severobaykalsk/gostinitsa_sputnik_4.html,Гостевой дом Спутник,,1600.0,"Северобайкальск, Морских Пехотинцев 1а 2 этаж",55.63662,109.31059,"['БАССЕЙН', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,55.0,Северобайкальск,1.0 км,,260.5 км,1.9 км,,,,gostinitsa_sputnik_4.html,1
https://101hotels.com/main/cities/sarma/sarmas_comfort_rooms_on_baikal.html,Гостевой дом Комфорт румс на Байкале,,600.0,"Сарма, 14 Mendeleeva",53.10173,106.83286,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.2,24.0,Сарма,200 м,,150.2 км,149.4 км,,,,sarmas_comfort_rooms_on_baikal.html,2
https://101hotels.com/main/cities/sahyurta/gagarin_house.html,Гостевой дом Гагарин Хаус,,1600.0,"Сахюрта, ул. Гагарина, д. 15",53.02259,106.8696,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА']",ОТЛИЧНО,9.4,1.0,Сахюрта,700 м,11.8 км,141.0 км,140.3 км,,,11800.0,gagarin_house.html,1
https://101hotels.com/main/cities/sahyurta/guest_house_panorama_3.html,Гостевой дом Панорама,,6000.0,"Сахюрта, Иркутская область,с. Сахюрта, Ул.Прибайкальская, 6",53.02046,106.88205,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",,,,Сахюрта,400 м,,140.8 км,,,,,guest_house_panorama_3.html,0
https://101hotels.com/main/cities/sahyurta/sohtor.html,Гостевой дом Сохтор,,800.0,"Сахюрта, залив Мухор",53.02111,106.77041,[],ВЕЛИКОЛЕПНО,10.0,4.0,Сахюрта,7.2 км,,142.9 км,142.6 км,,,,sohtor.html,1
https://101hotels.com/main/cities/kultuk/gostevoy_dom_48.html,Гостевой дом На Мира,,3500.0,"Култук, ул. Мира, д. 12",51.725229,103.70938,['АВТОСТОЯНКА'],ХОРОШО,8.7,1.0,Култук,100 м,406 м,75.4 км,832 м,,,406.0,gostevoy_dom_48.html,1
https://101hotels.com/main/cities/baikalsk/holiday_park_sozvezdie_baikala.html,Гостевой дом Созвездие Байкала,,3000.0,"Байкальск, ул. Озерная, д. 1Б",51.525309,104.132555,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ХОРОШО,8.3,4.0,Байкальск,1.5 км,161 м,84.6 км,5.4 км,20.7 км,,161.0,holiday_park_sozvezdie_baikala.html,2
https://101hotels.com/main/cities/baikalsk/tsarskaya_usadba_guest_house.html,Гостевой дом Царская Усадьба,,20000.0,"Байкальск, Ворота Байкала",51.51195,104.1324,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,1.0,Байкальск,0 м,1.6 км,86.1 км,6.1 км,20.4 км,,1600.0,tsarskaya_usadba_guest_house.html,1
https://101hotels.com/main/cities/baikalsk/gostevoy_dom_teremok_6.html,Гостевой дом Теремок,,6000.0,"Байкальск, мкрн Красный Ключ",51.51391,104.12315,['АВТОСТОЯНКА'],ОТЛИЧНО,9.3,1.0,Байкальск,700 м,1.4 км,86.0 км,5.4 км,21.1 км,,1400.0,gostevoy_dom_teremok_6.html,1
https://101hotels.com/main/cities/huzhir/filiz_guesthouse.html,Гостевой дом Филиз,,,"Хужир, ул. Ленина, д. 16",53.1906,107.33068,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,8.0,Хужир,900 м,,154.4 км,230.3 км,,,,filiz_guesthouse.html,1
https://101hotels.com/main/cities/huzhir/flagman_1.html,Гостевой дом Флагман,,9500.0,"Хужир, Molodezhnaya, 1",53.19257,107.35616,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,28.0,Хужир,900 м,,154.6 км,231.9 км,,Завтрак,,flagman_1.html,1
https://101hotels.com/main/cities/huzhir/guest_house_bagulnik.html,Гостевой дом Багульник,,2500.0,"Хужир, 1 Olimpiyskiy Pereulok",53.1906,107.33068,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,14.0,Хужир,900 м,27.0 км,154.2 км,230.2 км,,,27000.0,guest_house_bagulnik.html,1
https://101hotels.com/main/cities/huzhir/guest_house_natalia.html,Гостевой дом Наталья,,2500.0,"Хужир, ул. Байкальская, д. 4, кв. 2",53.19405,107.33364,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,9.6,1.0,Хужир,600 м,,154.8 км,230.6 км,,,,guest_house_natalia.html,1
https://101hotels.com/main/cities/huzhir/rybatskiy_bereg_1.html,Гостевой дом Рыбацкий берег,,5500.0,"Хужир, Baikalskaya ulitsa, d.21",53.19367,107.33621,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,77.0,Хужир,400 м,27.3 км,154.8 км,230.8 км,,,27300.0,rybatskiy_bereg_1.html,1
https://101hotels.com/main/cities/huzhir/u_iriny_guesthouse.html,Гостевой дом У Ирины,,4000.0,"Хужир, 8 Ulitsa Matrosova Дом",53.19521,107.34415,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА']",ВЕЛИКОЛЕПНО,9.8,19.0,Хужир,200 м,27.4 км,154.9 км,231.3 км,,,27400.0,u_iriny_guesthouse.html,2
https://101hotels.com/main/cities/huzhir/village_house_on_olkhon_1.html,Дом для отпуска Деревенский дом на Ольхоне,,3000.0,"Хужир, Рыбацкий пер., д. 6а",53.19697,107.34186,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.8,0.0,Хужир,400 м,,155.1 км,,,,,village_house_on_olkhon_1.html,0
https://101hotels.com/main/cities/huzhir/gostevoy_dom_lazarevih.html,Гостевой дом Лазаревых,,2500.0,"Хужир, улица Народная 14",53.1972,107.35891,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,24.0,Хужир,1.1 км,27.5 км,155.1 км,,,,27500.0,gostevoy_dom_lazarevih.html,1
https://101hotels.com/main/cities/huzhir/semeyniy_mini-otel_na_olhone.html,Семейный мини-отель на Ольхоне,,4320.0,"Хужир, ул. Матросова, д. 7",53.19476,107.34378,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,2.0,Хужир,100 м,,154.9 км,,,,,semeyniy_mini-otel_na_olhone.html,0
https://101hotels.com/main/cities/huzhir/gostevoy_dom_uyutniy_4.html,Гостевой дом Уютный,,1800.0,"Хужир, ул. Первомайская, д. 16",53.19718,107.33808,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.5,34.0,Хужир,500 м,,155.2 км,,,,,gostevoy_dom_uyutniy_4.html,0
https://101hotels.com/main/cities/severobaykalsk/guest_house_na_neptune.html,Гостевой дом На Нептуна,,,"Северобайкальск, ул. Озёрная, д. 7/1",55.62417,109.34464,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,1.0,Северобайкальск,1.9 км,,263.1 км,903 м,,,,guest_house_na_neptune.html,1
https://101hotels.com/main/cities/huzhir/hotel_paradise_island.html,Гостевой дом Paradise Island,,2250.0,"Хужир, ул. Северная, д. 5Б",53.19649,107.35443,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,3.0,Хужир,800 м,27.5 км,155.0 км,232.0 км,,Завтрак,27500.0,hotel_paradise_island.html,3
https://101hotels.com/main/cities/huzhir/lakeplace.html,LakePlace,,6500.0,"Хужир, Ворошилова 19а",53.19742,107.35255,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ХОРОШО,8.3,36.0,Хужир,800 м,,155.1 км,,,Завтрак,,lakeplace.html,2
https://101hotels.com/main/cities/posolskoe/baza_otdiha_lastochka_2.html,Гостевой дом База отдыха Ласточка,,1200.0,"Байкальский Прибой, Трактовая 1",51.93525,106.20009,['БАНЯ/САУНА'],ОТЛИЧНО,9.4,2.0,Байкальский Прибой,,,,,,,,baza_otdiha_lastochka_2.html,2
https://101hotels.com/main/cities/huzhir/guest_house_peschaniy.html,Гостевой дом Песчаный,,5000.0,"Хужир, пер. Пещаный, д. 11",53.1906,107.33068,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,11.0,Хужир,900 м,,,,,,,guest_house_peschaniy.html,0
https://101hotels.com/main/cities/huzhir/panorama_guest_house_6.html,Гостевой дом Панорама,,6000.0,"Хужир, ulitsa Voroshilova 28A",53.19907,107.35019,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,25.0,Хужир,800 м,27.8 км,,,,Завтрак,27800.0,panorama_guest_house_6.html,1
https://101hotels.com/main/cities/baikalsk/severnie_sklony_guest_house.html,Гостевой дом Северные склоны,,2500.0,"Байкальск, ул. Речная, д. 11",51.52122,104.14017,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ХОРОШО,8.5,95.0,Байкальск,1.2 км,,85.0 км,6.1 км,20.1 км,Завтрак,,severnie_sklony_guest_house.html,0
https://101hotels.com/main/cities/goryachinsk/papa_karlo_guest_house.html,Papa Karlo Guest House,,2400.0,"Горячинск, Gagarina 10/3",52.97973,108.29712,['АВТОСТОЯНКА'],ОТЛИЧНО,9.3,19.0,Горячинск,700 м,,,,,,,papa_karlo_guest_house.html,0
https://101hotels.com/main/cities/goryachinsk/semeinyi.html,Semeinyi,,,"Горячинск, oktiabr'skaia 59",52.98574,108.29357,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,38.0,Горячинск,400 м,,,,,,,semeinyi.html,0
https://101hotels.com/main/cities/kurma/gostevoy_dom_usadba_dorofeeva.html,Гостевой дом Усадьба Дорофеева,,4500.0,"Курма, Курминская 14",53.16957,106.96758,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,7.0,Курма,1.2 км,,,,,,,gostevoy_dom_usadba_dorofeeva.html,0
https://101hotels.com/main/cities/goryachinsk/nerpa03.html,Гостевой дом Нерпа 03,,2500.0,"Горячинск, ул. Октябрьская, д. 103",52.986599,108.28666,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,3.0,Горячинск,900 м,422 м,,,,,422.0,nerpa03.html,0
https://101hotels.com/main/cities/goryachinsk/gostevoy_dom_sadovaya.html,Гостевой дом Садовая,,1680.0,"Горячинск, Садовая 16, Горячинск, Россия",52.98513,108.31333,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,9.0,Горячинск,900 м,,,,,,,gostevoy_dom_sadovaya.html,0
https://101hotels.com/main/cities/leestvyanka/guest_house_baykalskie_matryoshki.html,Гостевой дом Байкальские матрёшки,,3500.0,"Листвянка, ул. Куликова, д. 36А",51.85867,104.8652,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,43.0,Листвянка,600 м,430 м,57.8 км,4.0 км,,,430.0,guest_house_baykalskie_matryoshki.html,0
